__time,/tool_pose/header/header/stamp,/tool_pose/pose/orientation/pitch,/tool_pose/pose/orientation/roll,/tool_pose/pose/orientation/w,/tool_pose/pose/orientation/x,/tool_pose/pose/orientation/y,/tool_pose/pose/orientation/yaw,/tool_pose/pose/orientation/z,/tool_pose/pose/position/x,/tool_pose/pose/position/y,/tool_pose/pose/position/z
1766484519.667494,1766484519.667387247,0.000074649,3.141453903,0.000061033,0.382694501,0.923874944,2.356170522,0.000049810,0.410417938,-0.030333229,0.432972382
1766484519.682475,1766484519.682379723,0.000049624,3.141495981,0.000041421,0.382692780,0.923875659,2.356174250,0.000035161,0.410343384,-0.030350189,0.433357849
1766484519.697584,1766484519.697414398,-0.000013864,-3.141585463,0.000007780,-0.382690937,-0.923876424,2.356178245,0.000000669,0.410262512,-0.030368616,0.433718353
1766484519.712527,1766484519.712398052,-0.000051923,-3.141522080,0.000037489,-0.382689090,-0.923877188,2.356182240,0.000022666,0.410176819,-0.030388212,0.434088562
1766484519.727520,1766484519.727397203,-0.000063293,-3.141501573,0.000046665,-0.382694625,-0.923874894,2.356170255,0.000029962,0.410088837,-0.030410816,0.434474609
1766484519.742795,1766484519.742495537,-0.000049276,-3.141522080,0.000036267,-0.382692904,-0.923875608,2.356173984,0.000023172,0.410006561,-0.030429575,0.434901550
1766484519.757756,1766484519.757410526,-0.000054240,-3.141511960,0.000040496,-0.382691181,-0.923876321,2.356177712,0.000026897,0.409931793,-0.030446606,0.435297852
1766484519.772517,1766484519.772394896,-0.000038275,-3.141535396,0.000028637,-0.382693642,-0.923875303,2.356172386,0.000019126,0.409851898,-0.030464766,0.435759277
1766484519.787474,1766484519.787384272,-0.000031402,-3.141544450,0.000023729,-0.382692043,-0.923875965,2.356175848,0.000016258,0.409766327,-0.030484314,0.436159119
1766484519.802564,1766484519.802398205,0.000007968,3.141579870,0.000006127,0.382693274,0.923875456,2.356173185,0.000004380,0.409681976,-0.030506100,0.436561371
1766484519.817567,1766484519.817409277,-0.000037895,-3.141548179,0.000026015,-0.382691182,-0.923876322,2.356177712,0.000013294,0.409600983,-0.030523411,0.436954407
1766484519.832515,1766484519.832397699,-0.000048539,-3.141529004,0.000034601,-0.382694011,-0.923875150,2.356171587,0.000020114,0.409540344,-0.030537125,0.437370361
1766484519.847555,1766484519.847405910,-0.000053831,-3.141518351,0.000039084,-0.382692166,-0.923875914,2.356175582,0.000024023,0.409472900,-0.030552433,0.437777405
1766484519.862682,1766484519.862460613,0.000009291,3.141567886,0.000009031,0.382690445,0.923876628,2.356179310,0.000009663,0.409387268,-0.030571976,0.438221252
1766484519.877466,1766484519.877381325,0.000088386,3.141424874,0.000072933,0.382693269,0.923875453,2.356173185,0.000060591,0.409291168,-0.030592884,0.438659943
1766484519.892534,1766484519.892397881,0.000088386,3.141424874,0.000072933,0.382693269,0.923875453,2.356173185,0.000060591,0.409291168,-0.030592884,0.438659943
1766484519.907460,1766484519.907381773,0.000113651,3.141385992,0.000092044,0.382694619,0.923874891,2.356170255,0.000073718,0.409220947,-0.030611435,0.439006744
1766484519.922458,1766484519.922383308,0.000019857,3.141538325,0.000019568,0.382693274,0.923875456,2.356173185,0.000021297,0.409150085,-0.030627611,0.439252838
1766484519.937528,1766484519.937400341,0.000020636,3.141538325,0.000019928,0.382692166,0.923875914,2.356175582,0.000021148,0.409116180,-0.030635296,0.439477509
1766484519.952468,1766484519.952378511,-0.000084685,-3.141476540,0.000061337,-0.382694132,-0.923875098,2.356171321,0.000037433,0.409066895,-0.030649063,0.439616516
1766484519.967567,1766484519.967407465,-0.000031015,-3.141562294,0.000020136,-0.382693520,-0.923875354,2.356172652,0.000008090,0.409043884,-0.030654325,0.439777649
