__time,/force/header/stamp/nanosec,/force/header/stamp/sec,/force/wrench/force/x,/force/wrench/force/y,/force/wrench/force/z,/force/wrench/torque/x,/force/wrench/torque/y,/force/wrench/torque/z
1766484842.957832,49058.000000000,1766484842.000000000,-14.520297697,-2.529123172,0.533536590,0.285626999,0.386266080,0.219542367
1766484842.972861,49059.000000000,1766484842.000000000,-14.444275196,-3.142243941,0.914634154,0.288681834,0.384733278,0.227272732
1766484842.989372,49060.000000000,1766484842.000000000,-14.748365200,-2.988963749,1.067073180,0.287154417,0.386266080,0.219542367
1766484843.005455,49061.000000000,1766484843.000000000,-14.292230194,-2.988963749,0.838414641,0.285626999,0.378602070,0.224180586
1766484843.021408,49062.000000000,1766484843.000000000,-14.596320198,-3.295524133,0.609756103,0.285626999,0.387798882,0.216450221
1766484843.037740,49063.000000000,1766484843.000000000,-14.216207692,-3.065603845,0.838414641,0.290209251,0.384733278,0.205627710
1766484843.052902,49064.000000000,1766484843.000000000,-14.596320198,-2.835683557,0.685975616,0.287154417,0.387798882,0.214904148
1766484843.069196,49065.000000000,1766484843.000000000,-13.836095187,-3.218884037,0.457317077,0.288681834,0.387798882,0.211812002
1766484843.085672,49066.000000000,1766484843.000000000,-14.596320198,-2.912323653,0.304878051,0.285626999,0.384733278,0.200989490
1766484843.101037,49067.000000000,1766484843.000000000,-14.140185191,-2.759043461,0.533536590,0.287154417,0.387798882,0.227272732
1766484843.117424,49068.000000000,1766484843.000000000,-14.900410202,-2.988963749,0.685975616,0.288681834,0.389331684,0.214904148
1766484843.133805,49069.000000000,1766484843.000000000,-14.748365200,-3.448804326,0.685975616,0.288681834,0.386266080,0.214904148
1766484843.148962,49070.000000000,1766484843.000000000,-14.596320198,-3.218884037,0.609756103,0.288681834,0.381667674,0.217996294
1766484843.165407,49071.000000000,1766484843.000000000,-14.900410202,-2.222562788,0.457317077,0.290209251,0.384733278,0.208719856
1766484843.180709,49072.000000000,1766484843.000000000,-14.140185191,-2.835683557,0.609756103,0.285626999,0.384733278,0.219542367
1766484843.197809,49073.000000000,1766484843.000000000,-14.292230194,-2.529123172,0.762195129,0.287154417,0.378602070,0.217996294
1766484843.213534,49074.000000000,1766484843.000000000,-14.748365200,-3.295524133,0.609756103,0.285626999,0.387798882,0.224180586
1766484843.229347,49075.000000000,1766484843.000000000,-14.900410202,-3.142243941,0.685975616,0.290209251,0.384733278,0.214904148
1766484843.245196,49076.000000000,1766484843.000000000,-14.596320198,-3.065603845,0.762195129,0.293264085,0.384733278,0.222634513
1766484843.262175,49077.000000000,1766484843.000000000,-14.216207692,-3.218884037,1.067073180,0.288681834,0.384733278,0.211812002
1766484843.277708,49078.000000000,1766484843.000000000,-13.760072686,-2.452483076,0.685975616,0.284099582,0.390864486,0.228818805
1766484843.293281,49079.000000000,1766484843.000000000,-14.976432703,-3.142243941,0.990853667,0.290209251,0.384733278,0.214904148
1766484843.308874,49080.000000000,1766484843.000000000,-14.368252695,-2.988963749,1.067073180,0.287154417,0.381667674,0.205627710
1766484843.325608,49081.000000000,1766484843.000000000,-14.672342699,-2.912323653,0.762195129,0.290209251,0.389331684,0.222634513
1766484843.341566,49082.000000000,1766484843.000000000,-14.672342699,-2.912323653,1.219512206,0.285626999,0.384733278,0.213358075
1766484843.357417,49083.000000000,1766484843.000000000,-14.672342699,-3.142243941,0.762195129,0.288681834,0.384733278,0.217996294
1766484843.372913,49084.000000000,1766484843.000000000,-13.912117688,-2.988963749,0.990853667,0.293264085,0.384733278,0.208719856
1766484843.389511,49085.000000000,1766484843.000000000,-14.216207692,-2.988963749,0.990853667,0.288681834,0.386266080,0.202535564
1766484843.405294,49086.000000000,1766484843.000000000,-14.368252695,-3.295524133,0.838414641,0.291736668,0.389331684,0.214904148
1766484843.421299,49087.000000000,1766484843.000000000,-13.684050185,-3.295524133,0.914634154,0.285626999,0.381667674,0.210265929
1766484843.437657,49088.000000000,1766484843.000000000,-14.064162690,-3.755364710,0.990853667,0.287154417,0.384733278,0.227272732
1766484843.453372,49089.000000000,1766484843.000000000,-14.596320198,-2.835683557,0.762195129,0.285626999,0.387798882,0.216450221
1766484843.469622,49090.000000000,1766484843.000000000,-14.824387701,-2.605763268,0.685975616,0.290209251,0.387798882,0.205627710
1766484843.485175,49091.000000000,1766484843.000000000,-14.596320198,-3.142243941,0.609756103,0.284099582,0.384733278,0.204081637
1766484843.501715,49092.000000000,1766484843.000000000,-13.988140189,-2.912323653,0.838414641,0.288681834,0.386266080,0.211812002
1766484843.517088,49093.000000000,1766484843.000000000,-14.292230194,-2.988963749,0.609756103,0.287154417,0.386266080,0.208719856
1766484843.533615,49094.000000000,1766484843.000000000,-13.988140189,-2.759043461,0.838414641,0.287154417,0.390864486,0.211812002
1766484843.549099,49095.000000000,1766484843.000000000,-14.444275196,-2.835683557,0.762195129,0.285626999,0.384733278,0.210265929
1766484843.565582,49096.000000000,1766484843.000000000,-14.368252695,-2.375842980,0.914634154,0.291736668,0.386266080,0.214904148
1766484843.580952,49097.000000000,1766484843.000000000,-14.216207692,-3.218884037,0.914634154,0.288681834,0.384733278,0.205627710
1766484843.597592,49098.000000000,1766484843.000000000,-14.368252695,-3.142243941,0.990853667,0.285626999,0.386266080,0.210265929
1766484843.612991,49099.000000000,1766484843.000000000,-14.216207692,-2.835683557,0.990853667,0.281044748,0.389331684,0.207173783
1766484843.629452,49100.000000000,1766484843.000000000,-14.824387701,-3.142243941,0.990853667,0.285626999,0.386266080,0.204081637
1766484843.644864,49101.000000000,1766484843.000000000,-14.216207692,-2.835683557,0.533536590,0.287154417,0.390864486,0.208719856
1766484843.661748,49102.000000000,1766484843.000000000,-14.824387701,-3.218884037,0.914634154,0.288681834,0.387798882,0.205627710
1766484843.677340,49103.000000000,1766484843.000000000,-13.912117688,-2.682403364,0.914634154,0.288681834,0.387798882,0.222634513
1766484843.692958,49104.000000000,1766484843.000000000,-14.672342699,-2.835683557,0.685975616,0.291736668,0.384733278,0.208719856
1766484843.709647,49105.000000000,1766484843.000000000,-14.368252695,-2.299202884,0.914634154,0.287154417,0.381667674,0.219542367
1766484843.725383,49106.000000000,1766484843.000000000,-14.824387701,-3.448804326,0.838414641,0.288681834,0.389331684,0.214904148
1766484843.741168,49107.000000000,1766484843.000000000,-14.520297697,-3.218884037,0.685975616,0.287154417,0.384733278,0.214904148
1766484843.756679,49108.000000000,1766484843.000000000,-14.368252695,-3.295524133,0.609756103,0.285626999,0.387798882,0.231910951
1766484843.773718,49109.000000000,1766484843.000000000,-13.532005183,-3.755364710,0.990853667,0.287154417,0.384733278,0.217996294
1766484843.789278,49110.000000000,1766484843.000000000,-14.064162690,-2.452483076,0.914634154,0.288681834,0.378602070,0.208719856
1766484843.804936,49111.000000000,1766484843.000000000,-14.520297697,-3.525444422,0.762195129,0.287154417,0.386266080,0.205627710
1766484843.821676,49112.000000000,1766484843.000000000,-13.912117688,-2.912323653,0.990853667,0.288681834,0.386266080,0.219542367
1766484843.837564,49113.000000000,1766484843.000000000,-14.216207692,-2.988963749,0.685975616,0.288681834,0.386266080,0.214904148
1766484843.853212,49114.000000000,1766484843.000000000,-13.532005183,-2.912323653,0.609756103,0.290209251,0.384733278,0.217996294
1766484843.868997,49115.000000000,1766484843.000000000,-14.520297697,-2.912323653,1.143292693,0.290209251,0.386266080,0.217996294
1766484843.885617,49116.000000000,1766484843.000000000,-15.052455204,-2.452483076,0.838414641,0.288681834,0.381667674,0.208719856
1766484843.901223,49117.000000000,1766484843.000000000,-14.064162690,-2.759043461,0.914634154,0.287154417,0.384733278,0.221088440
1766484843.916746,49118.000000000,1766484843.000000000,-15.280522707,-3.218884037,0.762195129,0.288681834,0.387798882,0.211812002
1766484843.933651,49119.000000000,1766484843.000000000,-14.368252695,-2.759043461,0.838414641,0.281044748,0.384733278,0.213358075
1766484843.949345,49120.000000000,1766484843.000000000,-14.672342699,-2.912323653,0.762195129,0.288681834,0.384733278,0.214904148
1766484843.964841,49121.000000000,1766484843.000000000,-14.520297697,-2.759043461,0.838414641,0.287154417,0.384733278,0.227272732
1766484843.981729,49122.000000000,1766484843.000000000,-14.368252695,-2.988963749,0.685975616,0.288681834,0.389331684,0.219542367
1766484843.997462,49123.000000000,1766484843.000000000,-14.976432703,-2.988963749,0.762195129,0.287154417,0.386266080,0.217996294
1766484844.012990,49124.000000000,1766484844.000000000,-14.368252695,-3.602084518,0.990853667,0.285626999,0.386266080,0.216450221
1766484844.029675,49125.000000000,1766484844.000000000,-14.672342699,-3.372164230,0.914634154,0.285626999,0.384733278,0.219542367
1766484844.045534,49126.000000000,1766484844.000000000,-14.672342699,-2.835683557,1.067073180,0.285626999,0.384733278,0.219542367
1766484844.061146,49127.000000000,1766484844.000000000,-14.216207692,-2.759043461,0.609756103,0.288681834,0.384733278,0.211812002
1766484844.076574,49128.000000000,1766484844.000000000,-14.520297697,-2.529123172,0.762195129,0.287154417,0.386266080,0.217996294
1766484844.093405,49129.000000000,1766484844.000000000,-14.216207692,-2.452483076,0.990853667,0.285626999,0.384733278,0.207173783
1766484844.109128,49130.000000000,1766484844.000000000,-14.824387701,-3.065603845,0.762195129,0.291736668,0.387798882,0.217996294
1766484844.125587,49131.000000000,1766484844.000000000,-14.824387701,-2.988963749,0.609756103,0.287154417,0.384733278,0.205627710
1766484844.141245,49132.000000000,1766484844.000000000,-13.912117688,-2.222562788,0.838414641,0.288681834,0.387798882,0.217996294
1766484844.156869,49133.000000000,1766484844.000000000,-14.368252695,-2.452483076,0.838414641,0.290209251,0.381667674,0.199443417
1766484844.172566,49134.000000000,1766484844.000000000,-14.368252695,-2.988963749,0.533536590,0.285626999,0.384733278,0.219542367
1766484844.189405,49135.000000000,1766484844.000000000,-14.368252695,-2.988963749,0.381097564,0.285626999,0.384733278,0.224180586
